scene_id,scene_label,truth,model,run,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
6,door_open,safe,gpt4o_mini,1,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gemini,1,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,365.1,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
6,door_open,safe,claude,2,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,unknown url type: ''
6,door_open,safe,gpt4o,2,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gpt4o_mini,2,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gemini,2,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,363.0,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
6,door_open,safe,claude,3,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,unknown url type: ''
6,door_open,safe,gpt4o,3,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gpt4o_mini,3,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gemini,3,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,370.4,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
6,door_open,safe,claude,4,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,unknown url type: ''
6,door_open,safe,gpt4o,4,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gpt4o_mini,4,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gemini,4,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,349.6,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
6,door_open,safe,claude,5,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,unknown url type: ''
6,door_open,safe,gpt4o,5,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gpt4o_mini,5,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
6,door_open,safe,gemini,5,0,0,0,0,0,0,,,0,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,370.4,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
7,person_far,caution,claude,1,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,unknown url type: ''
7,person_far,caution,gpt4o,1,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gpt4o_mini,1,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gemini,1,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,360.3,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
7,person_far,caution,claude,2,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,unknown url type: ''
7,person_far,caution,gpt4o,2,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gpt4o_mini,2,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gemini,2,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,443.0,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
7,person_far,caution,claude,3,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,unknown url type: ''
7,person_far,caution,gpt4o,3,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gpt4o_mini,3,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gemini,3,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,367.4,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
7,person_far,caution,claude,4,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,unknown url type: ''
7,person_far,caution,gpt4o,4,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gpt4o_mini,4,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gemini,4,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,312.9,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
7,person_far,caution,claude,5,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,unknown url type: ''
7,person_far,caution,gpt4o,5,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gpt4o_mini,5,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
7,person_far,caution,gemini,5,0,0,0,0,0,0,,,0,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,419.0,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
8,blocked_lens,hazard,claude,1,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,unknown url type: ''
8,blocked_lens,hazard,gpt4o,1,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gpt4o_mini,1,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gemini,1,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,317.6,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
8,blocked_lens,hazard,claude,2,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,unknown url type: ''
8,blocked_lens,hazard,gpt4o,2,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gpt4o_mini,2,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gemini,2,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,389.0,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
8,blocked_lens,hazard,claude,3,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,unknown url type: ''
8,blocked_lens,hazard,gpt4o,3,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gpt4o_mini,3,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gemini,3,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,371.8,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
8,blocked_lens,hazard,claude,4,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,unknown url type: ''
8,blocked_lens,hazard,gpt4o,4,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gpt4o_mini,4,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gemini,4,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,367.6,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
8,blocked_lens,hazard,claude,5,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.1,0,0,0.0,unknown url type: ''
8,blocked_lens,hazard,gpt4o,5,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gpt4o_mini,5,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,0.0,0,0,0.0,"Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_k"
8,blocked_lens,hazard,gemini,5,0,0,0,0,0,0,,,0,YOLO detections: none,uncertain (dark or covered lens),unknown,361.1,0,0,0.0,"400 INVALID_ARGUMENT. {'error': {'code': 400, 'message': 'API Key not found. Ple"
