scene_id,scene_label,truth,model,temperature,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,word_count,reply,latency_ms,input_tokens,output_tokens,cost_usd,error
3,object_table,caution,gpt4o_mini,0.5,1,38.0,safe,5,1,1,1,1,1,caution,85,"Description: The image shows a laptop on a table with various objects and shelves in the background. The scene appears well-lit, but there are potential obstacles in the vicinity of the laptop that could affect flight paths. 

Sensor note: Consistent — YOLO detected a shelf at a distance of 2.53m, which aligns with the visual analysis of the scene. 

Proximity: The closest object appears to be the laptop itself, which is approximately 0.5m away from the drone's current position. 

Risk: Caution 

Pilot suggested action: HOVER",7986.8,3590,117,0.000609,
3,object_table,caution,gpt4o_mini,0.8,1,38.0,safe,4,1,1,0,1,1,hazard,72,"**Description:** The image shows a laptop on a table with a blurred background, suggesting an indoor environment. The surrounding area appears cluttered but does not block the immediate flight path.

**Sensor note:** Consistent with sensors; a shelf is detected, but no immediate hazards are visible.

**Proximity:** The closest object (laptop) is approximately 0.5m away based on visual estimation and aligns with the detected depth of 2.53m.

**Risk:** caution

**Pilot suggested action:** HOVER",8379.4,3590,106,0.000602,
3,object_table,caution,gpt4o_mini,1.0,1,38.0,safe,4,1,1,0,1,1,hazard,102,"Description: The image shows a laptop on a table in a well-lit indoor environment, but there are shelves and objects in the background that could pose a risk if they extend into the flight path. The area appears cluttered, with the closest potential hazard being the shelf detected by the sensor.

Sensor note: The depth measurement indicates a shelf at approximately 2.53m, which is consistent with the visual analysis, though clutter is present that might not be fully captured by the sensors.

Proximity: The closest object (the shelf) is approximately 2.5m away based on depth measurement.

Risk: caution

Pilot suggested action: HOVER",8823.4,3590,131,0.000617,
3,object_table,caution,gemini,0.0,1,38.0,safe,4,1,1,0,1,1,hazard,100,"Description: The image shows a laptop on a table, occupying the foreground and central view. The background appears to be an indoor space with shelves or cabinets and possibly windows. The drone's flight path at ~1m altitude is directly blocked by the laptop and table.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is inconsistent with the prominent laptop and table in the foreground. The local detector reported no brightness issues, which seems reasonable. CLIP is disabled.
Proximity: The laptop and table are very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2972.3,1057,134,0.000119,
3,object_table,caution,gemini,0.2,1,38.0,safe,4,1,1,0,1,1,hazard,100,"Description: The image shows a laptop on a table, occupying the majority of the foreground. The background appears to be an indoor room with shelves or cabinets. The flight path at ~1m altitude is directly blocked by the laptop and table.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is inconsistent with the prominent laptop and table in the foreground. The local detector reports no brightness issues, which seems reasonable. CLIP is disabled.
Proximity: The laptop and table are directly in front of the camera, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",3083.5,1057,132,0.000119,
3,object_table,caution,gemini,0.5,1,38.0,safe,4,1,1,0,1,1,hazard,71,"Description: The image shows a laptop on a table, occupying the immediate foreground. The background appears to be an indoor space with shelves or cabinets.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is consistent with the background. However, YOLO missed the prominent laptop and table in the foreground.
Proximity: The laptop is directly in front, visually estimated to be less than 0.5m away.
Risk: hazard
Pilot suggested action: HOVER",2240.9,1057,102,0.00011,
3,object_table,caution,gemini,0.8,1,38.0,safe,4,1,1,0,1,1,hazard,105,"Description: A laptop is directly in front of the drone, occupying a significant portion of the lower and middle frame, indicating it's very close. The background appears to be a room with shelves or windows.
Sensor note: YOLO detected a ""shelf"" at 2.53m, but the primary and most immediate object in the image is a laptop on a table, which YOLO failed to detect. The local detector reports no issues, which is misleading given the very close object. CLIP is disabled.
Proximity: The laptop is directly in front, visually estimated to be well under 1 meter away, possibly 0.3-0.5m.
Risk: hazard
Pilot suggested action: HOVER",2458.6,1057,147,0.000123,
3,object_table,caution,gemini,1.0,1,38.0,safe,4,1,1,0,1,1,hazard,89,"Description: The drone is facing a laptop open on a table. The laptop screen is displaying code or a user interface. The background appears to be an indoor room with shelves or cabinets.
Sensor note: YOLO detected a 'shelf' at 2.53m, which is plausible given the background. However, the dominant object in the foreground, the laptop, was not detected. The local detector is 'none'. CLIP scene label is 'disabled'.
Proximity: The laptop is the closest object, visually estimated to be approximately 0.5-0.7m away.
Risk: hazard
Pilot suggested action: HOVER",2149.4,1057,130,0.000118,
3,object_table,caution,claude,0.0,2,38.0,safe,4,1,1,1,0,1,caution,179,"Description: The image shows an indoor environment, likely a library or office, with a laptop open on a table displaying code/IDE. The space appears moderately lit with shelving units visible in the background at roughly 2-3m distance; the ~1m altitude flight corridor appears reasonably open above table level.

Sensor note: YOLO-World detected a shelf at 2.53m with low confidence (0.19), which is consistent with the visible shelving in the background. CLIP returned disabled/0.0 confidence — unreliable as expected for 320×240 frames. No person detected by sensors, and I see no person in the image either — consistent.

Proximity: Closest obstacle is the open laptop on the table surface, which is below the ~1m flight path. Background shelving is approximately 2.5m away, consistent with the DA v2 depth reading of 2.53m. No immediate obstacles at 1m altitude are visible.

Risk: caution

Pilot suggested action: HOVER

*Rationale: The scene is moderately dim (brightness 126/255), and while the 1m corridor appears open, the cluttered table-level environment and low lighting warrant caution before proceeding. Hovering allows further assessment before committing to forward movement.*",9070.1,1012,286,0.007326,
3,object_table,caution,claude,0.2,2,38.0,safe,5,1,1,1,1,1,caution,135,"Description: The image shows an indoor environment with a laptop open on a table displaying code/IDE, with shelving units visible in the background at roughly 2-3m distance; the scene is moderately dim with no persons visible and no obstacles directly blocking a ~1m altitude flight path.
Sensor note: YOLO detected a shelf at 2.53m which is consistent with the background shelving visible in the image; CLIP returned disabled/0.0 confidence which is unreliable as noted — visually this appears to be a library or office room, not ""disabled""; brightness at 126/255 is moderate, consistent with the dimly lit scene.
Proximity: Closest object is the laptop/table surface which appears to be approximately 1.0–1.5m ahead and below the ~1m flight corridor; shelving in background at ~2.5m consistent with depth_m=2.53m from DA v2.
Risk: caution
Pilot suggested action: HOVER",7415.4,1012,220,0.006336,
3,object_table,caution,claude,0.5,2,38.0,safe,0,0,0,0,0,0,,0,,60582.1,0,0,0.0,The read operation timed out
3,object_table,caution,claude,0.8,2,38.0,safe,5,1,1,1,1,1,caution,140,"Description: The image shows an indoor environment with a laptop on a desk/table displaying code, with shelving units visible in the background; the scene is moderately lit but somewhat dim, with clutter at table level and shelving structures in the mid-to-far range.

Sensor note: YOLO-World detected a shelf at 2.53m which is consistent with the visible shelving in the background. CLIP scene label returned disabled/0.0 confidence, which is unreliable as expected for 320×240 frames. The laptop and desk are not detected by YOLO but are clearly visible — these are real obstacles at roughly table height (~0.7–0.9m), potentially intersecting the ~1m flight corridor.

Proximity: The desk/table with the laptop appears to be the closest significant obstacle, visually estimated at approximately 1.0–1.5m from the camera. The shelving in the background aligns with the sensor-reported 2.53m.

Risk: caution

Pilot suggested action: HOVER",7733.4,1012,232,0.006516,
3,object_table,caution,claude,1.0,2,38.0,safe,0,0,0,0,0,0,,0,,60583.6,0,0,0.0,The read operation timed out
3,object_table,caution,gpt4o,0.0,2,38.0,safe,4,1,1,0,1,1,safe,61,"Description: The image shows a laptop on a table in a room with shelves and other furniture in the background. The area appears clear at the ~1m flight path level.
Sensor note: Consistent with sensor data; the shelf detection aligns with the background.
Proximity: Closest object is the laptop on the table, approximately 1m away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",4152.2,823,83,0.00536,
3,object_table,caution,gpt4o,0.2,2,38.0,safe,5,1,1,1,1,1,caution,50,"Description: The image shows a laptop on a table in a room with shelves and various objects in the background.
Sensor note: Consistent with YOLO detection of a shelf; no additional objects detected.
Proximity: The closest object is the laptop, approximately 1 meter away.
Risk: Caution
Pilot suggested action: HOVER",2927.2,823,68,0.005135,
3,object_table,caution,gpt4o,0.5,2,38.0,safe,4,1,1,0,1,1,safe,62,"Description: The image shows a laptop on a table with shelves and equipment in the background. No immediate obstacles are visible in the direct flight path at ~1m altitude.
Sensor note: Consistent with the sensor data; shelf detection aligns with the background.
Proximity: Closest object is the laptop on the table, estimated visually at ~1m away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",7271.1,823,84,0.005375,
3,object_table,caution,gpt4o,0.8,2,38.0,safe,4,1,1,0,1,1,safe,63,"Description: The image shows a laptop on a table in a room with storage shelves in the background. There are no immediate obstacles blocking the flight path at ~1m altitude.
Sensor note: Consistent with sensor data; the shelf detected at 2.53m depth is visible in the background.
Proximity: The closest object is the laptop, approximately 1m away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",3890.5,823,88,0.005435,
3,object_table,caution,gpt4o,1.0,2,38.0,safe,5,1,1,1,1,1,caution,63,"Description: The image shows a laptop on a table, with various shelves and equipment visible in the background. There are no immediate obstacles in the 1m flight path.
Sensor note: Consistent with YOLO detection of a shelf in the background; no discrepancies noted.
Proximity: Closest object visually estimated at ~1m (laptop), consistent with background depth at ~2.53m.
Risk: Caution
Pilot suggested action: HOVER",3993.8,823,93,0.00551,
3,object_table,caution,gpt4o_mini,0.0,2,38.0,safe,5,1,1,1,1,1,caution,79,"Description: The image shows a laptop on a table with a cluttered background, including shelves and other objects. The scene appears well-lit, but there are potential obstacles in the vicinity of the laptop. 

Sensor note: The YOLO detection indicates a shelf at 2.53m, which is consistent with the visual analysis, but there may be additional clutter not detected.

Proximity: The closest object appears to be the laptop itself, which is approximately 0.5m away.

Risk: caution

Pilot suggested action: HOVER",9114.1,3590,109,0.000604,
3,object_table,caution,gpt4o_mini,0.2,2,38.0,safe,4,1,1,0,1,1,hazard,70,"Description: The image shows a laptop on a table in a well-lit indoor environment, with no visible obstacles or people nearby. The background appears to be cluttered but does not obstruct the flight path. 

Sensor note: Consistent with YOLO detection of a shelf at 2.53m, but no immediate hazards detected visually. 

Proximity: The closest object is the laptop, which is approximately 1 meter away. 

Risk: safe  
Pilot suggested action: PITCH_FORWARD",9591.3,3590,99,0.000598,
3,object_table,caution,gpt4o_mini,0.5,2,38.0,safe,4,1,1,0,1,1,safe,78,"Description: The image shows a laptop on a table with a cluttered background, including shelves and other objects. The scene appears well-lit, and there are no visible obstacles directly in the flight path at ~1m altitude.

Sensor note: Consistent with YOLO detection of a shelf at a distance of 2.53m, which does not obstruct the flight path.

Proximity: The closest object appears to be the laptop itself, which is approximately 0.5m away.

Risk: Safe

Pilot suggested action: PROCEED",8837.8,3590,110,0.000605,
3,object_table,caution,gpt4o_mini,0.8,2,38.0,safe,5,1,1,1,1,1,caution,68,"Description: The image shows a laptop on a table with some shelves in the background. The space appears cluttered but does not block the immediate flight path at approximately 1m altitude. 

Sensor note: Consistent; the YOLO detection of a shelf aligns with the visible objects in the image. 

Proximity: The closest object (the laptop) is approximately 0.5m away based on visual assessment. 

Risk: caution 
Pilot suggested action: HOVER",9114.6,3590,96,0.000596,
3,object_table,caution,gpt4o_mini,1.0,2,38.0,safe,4,1,1,0,1,1,safe,94,"**Description:** The image shows a laptop on a table in an indoor environment with shelves visible in the background. The scene appears relatively uncluttered with no immediate obstructions to a flight path at about 1 meter altitude.

**Sensor note:** The YOLO detection indicates a shelf at a distance of 2.53 meters, which is consistent with visual analysis as there are no immediate obstacles in the image.

**Proximity:** The closest object appears to be the laptop itself, which is visible and estimated to be more than 1 meter away.

**Risk:** safe

**Pilot suggested action:** PITCH_FORWARD",9011.4,3590,124,0.000613,
3,object_table,caution,gemini,0.0,2,38.0,safe,4,1,1,0,1,1,hazard,100,"Description: The image shows a laptop on a table, occupying the foreground and central view. The background appears to be an indoor space with shelves or cabinets and possibly windows. The drone's flight path at ~1m altitude is directly blocked by the laptop and table.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is inconsistent with the prominent laptop and table in the foreground. The local detector reported no brightness issues, which seems reasonable. CLIP is disabled.
Proximity: The laptop and table are very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2153.5,1057,134,0.000119,
3,object_table,caution,gemini,0.2,2,38.0,safe,4,1,1,0,1,1,hazard,84,"Description: The drone is facing a laptop on a table, which occupies a significant portion of the lower half of the frame. The background shows what appears to be shelves or cabinets, and possibly a window or doorway further back.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is consistent with the background elements. However, it missed the prominent laptop in the foreground.
Proximity: The laptop is the closest object, visually estimated to be within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2150.5,1057,113,0.000113,
3,object_table,caution,gemini,0.5,2,38.0,safe,4,1,1,0,1,1,hazard,74,"Description: A laptop is directly in front of the drone, occupying a significant portion of the frame. The background shows what appears to be an indoor room with shelves or cabinets.
Sensor note: The YOLO detection of ""shelf"" at 2.53m is consistent with the background, but it missed the prominent laptop in the foreground.
Proximity: The laptop is very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2024.9,1057,100,0.000109,
3,object_table,caution,gemini,0.8,2,38.0,safe,4,1,1,0,1,1,hazard,84,"Description: The image shows a laptop on a table directly in front of the drone, occupying a significant portion of the lower and middle frame. The background appears to be a room with shelves or cabinets.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is consistent with the background. However, it completely missed the prominent laptop on the table in the foreground.
Proximity: The laptop is visually estimated to be very close, likely less than 1 meter.
Risk: hazard
Pilot suggested action: HOVER",1969.0,1057,112,0.000113,
3,object_table,caution,gemini,1.0,2,38.0,safe,4,1,1,0,1,1,hazard,80,"Description: A laptop is directly in front of the drone, occupying a significant portion of the lower and middle frame. The background appears to be a room with shelves or cabinets.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is consistent with the background. However, YOLO missed the prominent laptop in the foreground which is a more immediate obstacle.
Proximity: The laptop is very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2424.8,1057,108,0.000112,
3,object_table,caution,claude,0.0,3,38.0,safe,5,1,1,1,1,1,caution,128,"Description: The image shows an indoor environment with a laptop displaying code/IDE on a desk or table surface, with shelving units visible in the background; the scene appears to be a cluttered indoor space like an office or lab, with moderate ambient lighting.
Sensor note: YOLO detected a shelf at 2.53m which is consistent with the background shelving visible; CLIP returned disabled/0.0 confidence which is unreliable as expected for 320×240 frames — scene is clearly an indoor workspace, not disabled.
Proximity: The closest significant object appears to be the desk/table surface at approximately 0.5–1m below the drone's likely position, with the laptop on it; the desk surface poses a potential collision risk at ~1m altitude if the drone descends or is low.
Risk: caution
Pilot suggested action: HOVER",6994.1,1012,190,0.005886,
3,object_table,caution,claude,0.2,3,38.0,safe,5,1,1,1,1,1,caution,139,"Description: The scene shows an indoor environment with a laptop open on a table displaying code/development software, with bookshelves or storage units visible in the background at moderate distance. The flight path at ~1m altitude appears relatively clear above the table level, though the room contains clutter and shelving structures.

Sensor note: YOLO-World detected a shelf at ~2.53m with low confidence (0.19); the laptop on the table is undetected by YOLO but clearly visible in the image. CLIP returned disabled/0.0 confidence, consistent with known unreliability at 320×240. The table with laptop is the primary undetected obstacle.

Proximity: The table surface with the laptop is the closest significant object, visually estimated at roughly 0.5–1m below the drone and 1–2m forward. The shelving in the background appears ~2–3m away, consistent with the 2.53m depth reading.

Risk: caution

Pilot suggested action: HOVER",7783.1,1012,226,0.006426,
3,object_table,caution,claude,0.5,3,38.0,safe,3,1,1,0,0,1,hazard,180,"Description: The image shows an indoor environment with a laptop open on a desk/table displaying code or a development environment; the scene appears to be a room with shelving/storage units visible in the background, with moderate ambient lighting.
Sensor note: YOLO detected a shelf at ~2.53m which is consistent with the background shelving visible in the image. CLIP returned disabled/no confidence, which is unreliable as expected for 320×240 frames. No persons detected by sensors or visually apparent.
Proximity: The nearest significant object is the desk/table with the laptop, estimated at approximately 1.5–2m forward; background shelving aligns with the 2.53m YOLO depth reading. No objects appear within the critical <1m hazard zone at ~1m flight altitude.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The flight path at ~1m altitude appears navigable but the cluttered desk environment with the laptop and background shelving creates moderate risk of misjudging clearance. The scene is adequately lit (brightness 126/255) so dim lighting is not the concern — rather, the indoor clutter and shelf structures at various depths warrant a cautious hover while re-evaluating before proceeding.",9216.3,1012,279,0.007221,
3,object_table,caution,claude,0.8,3,38.0,safe,4,1,1,1,0,1,caution,179,"Description: The image shows an indoor environment with a laptop displaying code/IDE on a desk or table, with shelving units visible in the background; the scene is moderately dim with adequate visibility at approximately 1m flight altitude.
Sensor note: YOLO-World detected a shelf at 2.53m which is consistent with the background shelving visible in the image; CLIP returned disabled/no confidence which is unreliable as expected for 320×240 frames — scene is clearly an indoor workspace, not disabled.
Proximity: The closest significant object appears to be the laptop/desk surface at roughly 1–1.5m forward distance; the shelf is estimated ~2.5m away per DepthAnything v2, which appears consistent with visual depth cues.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The desk with the laptop is at table level and could be within or near the ~1m flight corridor depending on exact altitude. The scene is moderately dim (brightness 126/255) and cluttered at table level. No persons detected visually or by sensors. Recommending HOVER to assess clearance above the desk before proceeding, as the table surface may encroach on the 1m altitude corridor.",8805.9,1012,275,0.007161,
3,object_table,caution,claude,1.0,3,38.0,safe,4,1,1,0,1,1,hazard,141,"Description: The image shows an indoor environment with a laptop open on a table displaying what appears to be code/IDE, with shelving units visible in the background at moderate distance. The flight path at ~1m altitude appears partially obstructed by the table and laptop in the foreground.

Sensor note: YOLO detected only a shelf at 2.53m with low confidence (0.19); the prominent laptop and table in the foreground were not detected by YOLO, confirming that YOLO can miss objects — visual analysis reveals more clutter than sensors indicate. CLIP label ""disabled"" is unreliable as noted.

Proximity: The table with the laptop appears to be the closest obstacle, visually estimated at approximately 0.5–1m from the drone — well within the hazard threshold for a ~1m altitude flight path. This is closer than the sensor-reported 2.53m shelf.

Risk: hazard

Pilot suggested action: HOVER",8088.4,1012,213,0.006231,
3,object_table,caution,gpt4o,0.0,3,38.0,safe,5,1,1,1,1,1,caution,64,"Description: The image shows a laptop on a table in a room with shelves and other furniture in the background. The area appears cluttered but not directly obstructing the flight path at ~1m altitude.
Sensor note: Consistent with YOLO detection of a shelf at 2.53m depth.
Proximity: Closest object is the laptop on the table, approximately 1m away.
Risk: Caution
Pilot suggested action: HOVER",4362.6,823,92,0.005495,
3,object_table,caution,gpt4o,0.2,3,38.0,safe,5,1,1,1,1,1,caution,54,"Description: The image shows a laptop on a table in what appears to be an indoor environment with shelves in the background.
Sensor note: Consistent with YOLO detection of a shelf at approximately 2.53 meters.
Proximity: The closest object is the laptop, estimated at less than 1 meter.
Risk: Caution
Pilot suggested action: HOVER",3928.4,823,74,0.005225,
3,object_table,caution,gpt4o,0.5,3,38.0,safe,5,1,1,1,1,1,caution,49,"Description: The image shows a laptop on a table in a room with shelves and other objects in the background.
Sensor note: Consistent with sensor data indicating a shelf at a depth of 2.53m.
Proximity: Closest object is the laptop, approximately 1m away.
Risk: Caution
Pilot suggested action: Hover",4095.7,823,70,0.005165,
3,object_table,caution,gpt4o,0.8,3,38.0,safe,5,1,1,1,1,1,caution,54,"Description: The image shows a laptop on a table with shelves and equipment in the background. The area appears to be indoors with moderate lighting.
Sensor note: Consistent with YOLO detection of shelves; no significant discrepancies observed.
Proximity: The closest object is the laptop, approximately 1 meter away.
Risk: Caution
Pilot suggested action: HOVER",3071.8,823,73,0.00521,
3,object_table,caution,gpt4o,1.0,3,38.0,safe,5,1,1,1,1,1,caution,46,"Description: The image shows a laptop on a table in a room with shelves and various items in the background.
Sensor note: Consistent with YOLO detection of a shelf, no discrepancies noted.
Proximity: Closest object (laptop) is at approximately ~1m.
Risk: Caution
Pilot suggested action: HOVER",3583.7,823,68,0.005135,
3,object_table,caution,gpt4o_mini,0.0,3,38.0,safe,5,1,1,1,1,1,caution,78,"Description: The image shows a laptop on a table with a cluttered background, including shelves and other objects. The scene appears well-lit, but there are potential obstacles in the vicinity of the laptop. 

Sensor note: Consistent with YOLO detection of a shelf, but the clutter is not fully accounted for by the sensors. 

Proximity: The closest object appears to be the laptop itself, which is approximately 0.5m away based on visual estimation. 

Risk: Caution  
Pilot suggested action: HOVER",8194.7,3590,107,0.000603,
3,object_table,caution,gpt4o_mini,0.2,3,38.0,safe,5,1,1,1,1,1,caution,90,"Description: The image shows a laptop on a table with a cluttered background, including shelves and possibly other objects. The scene appears well-lit, but there are items on the table that could pose a risk if the drone were to fly at this height. 

Sensor note: Consistent; the YOLO detection identified a shelf, but the overall scene suggests additional clutter not detected by the sensors.

Proximity: The closest object appears to be the laptop itself, which is approximately 0.5m away based on visual estimation.

Risk: Caution

Pilot suggested action: HOVER",8496.4,3590,118,0.000609,
3,object_table,caution,gpt4o_mini,0.5,3,38.0,safe,5,1,1,1,1,1,caution,75,"Description: The image shows a laptop on a table with a cluttered background, including shelves and other objects. The scene appears well-lit, but there are potential obstacles nearby at table height. 

Sensor note: Consistent with YOLO detection of a shelf, but no other objects detected by sensors. 

Proximity: The closest object appears to be the edge of the table, estimated at approximately 1.5m away based on the depth measurement. 

Risk: Caution  
Pilot suggested action: HOVER",9801.6,3590,104,0.000601,
3,object_table,caution,gpt4o_mini,0.8,3,38.0,safe,5,1,1,1,1,1,caution,81,"Description: The image shows a laptop placed on a table, with various items in the background including shelves and furniture. The scene appears moderately cluttered but does not block the immediate flight path at ~1m altitude.

Sensor note: Consistent with YOLO detections indicating a shelf at a distance of 2.53m, although the specific spatial arrangement is unclear.

Proximity: The closest object appears to be the laptop itself, which is about 0.5m away from the camera.

Risk: Caution

Pilot suggested action: HOVER",609339.8,3590,112,0.000606,
3,object_table,caution,gpt4o_mini,1.0,3,38.0,safe,4,1,1,0,1,1,safe,79,"Description: The image shows a laptop placed on a table in an indoor environment, with what appears to be shelves in the background. There are no immediate obstacles or persons detected within a close range. 

Sensor note: Consistent; the YOLO detection indicates a shelf at 2.53m, and there are no conflicting detections from the local detector.

Proximity: The closest object appears to be the shelves in the background, which are approximately 2.53m away.

Risk: safe

Pilot suggested action: ASCEND",10622.6,3590,108,0.000603,
3,object_table,caution,gemini,0.0,3,38.0,safe,4,1,1,0,1,1,hazard,100,"Description: The image shows a laptop on a table, occupying the foreground and central view. The background appears to be an indoor space with shelves or cabinets and possibly windows. The drone's flight path at ~1m altitude is directly blocked by the laptop and table.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is inconsistent with the prominent laptop and table in the foreground. The local detector reported no brightness issues, which seems reasonable. CLIP is disabled.
Proximity: The laptop and table are very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2359.4,1057,134,0.000119,
3,object_table,caution,gemini,0.2,3,38.0,safe,4,1,1,0,1,1,hazard,82,"Description: The drone is facing a laptop on a table, which is the primary obstacle in the immediate flight path. The background shows what appears to be shelves or cabinets and a window, but they are further away.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is consistent with the background elements, but it missed the prominent laptop in the foreground.
Proximity: The laptop is very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2252.5,1057,110,0.000112,
3,object_table,caution,gemini,0.5,3,38.0,safe,4,1,1,0,1,1,hazard,94,"Description: The drone's path is directly blocked by a laptop on a table, which occupies a significant portion of the lower and central frame. The background appears to be an indoor room with shelves or windows.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is inconsistent with the immediate foreground object (laptop) that is clearly much closer and blocking the path. The local detector reports no issues, which is also inconsistent with the clear obstruction.
Proximity: The laptop is very close, visually estimated at less than 0.5m.
Risk: hazard
Pilot suggested action: HOVER",2662.5,1057,129,0.000118,
3,object_table,caution,gemini,0.8,3,38.0,safe,4,1,1,0,1,1,hazard,89,"Description: The image shows a laptop on a table directly in front of the drone, occupying a significant portion of the lower and middle frame. The background appears to be an indoor room with shelves and possibly windows, but is out of focus behind the laptop.
Sensor note: YOLO detected a 'shelf' at 2.53m, which is consistent with the background but it missed the prominent laptop in the foreground.
Proximity: The laptop is very close, visually estimated to be well within 1 meter.
Risk: hazard
Pilot suggested action: HOVER",2253.1,1057,116,0.000114,
3,object_table,caution,gemini,1.0,3,38.0,safe,4,1,1,0,1,1,hazard,91,"Description: A laptop is positioned on a table, directly in front of the drone. The laptop screen is illuminated, showing what appears to be a user interface with various elements. The background appears to be an indoor room, possibly an office, with shelves or cabinets visible.
Sensor note: YOLO detected a ""shelf"" at 2.53m, which is plausible for the background but misses the prominent laptop and table in the foreground.
Proximity: The laptop is directly in front, visually estimated to be approximately 0.5-0.7 meters away.
Risk: hazard
Pilot suggested action: HOVER",2250.5,1057,127,0.000117,
3,object_table,caution,claude,0.0,4,38.0,safe,3,1,1,0,0,1,hazard,199,"Description: The image shows an indoor environment with a laptop open on a desk/table displaying code, with shelving units visible in the background; the scene is moderately lit and cluttered at table level but the ~1m altitude corridor appears partially navigable.
Sensor note: YOLO-World detected a shelf at 2.53m which is consistent with the shelving visible in the background; CLIP returned disabled/0.0 confidence which is unreliable as noted — scene is clearly an indoor workspace, not disabled equipment. Brightness at 126/255 is moderate, consistent with the dim but usable lighting visible.
Proximity: The laptop on the desk is the closest significant object, estimated at roughly 1.0–1.5m forward; shelving is further back at ~2.5m per depth sensor. No persons detected or visually observed.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The laptop and desk surface occupy the near field at approximately table height (~0.75m), and while the 1m flight corridor is not fully blocked, the cluttered desk environment and moderate low lighting warrant caution rather than forward progress. No immediate hazard (no person, no direct obstruction at head height), but advancing without more clearance data risks collision with shelving or unseen objects. Recommend hovering and awaiting operator input or reorientation.",10648.0,1012,300,0.007536,
3,object_table,caution,claude,0.2,4,38.0,safe,5,1,1,1,1,1,caution,136,"Description: The image shows an indoor environment with a laptop open on a table displaying code/development software, with shelving units visible in the background. The flight path at approximately 1m altitude appears to have some clutter and furniture obstacles, including the table with the laptop directly ahead.

Sensor note: YOLO detected a shelf at 2.53m with low confidence (0.19, YOLO-World zero-shot); the laptop and table in the foreground were not detected but are clearly visible in the image — these represent undetected obstacles. CLIP returned disabled/0.0 confidence, which is unreliable as noted.

Proximity: The table with the laptop appears to be the closest obstacle, visually estimated at approximately 1.0–1.5m from the drone. This is closer than the sensor-reported shelf at 2.53m, as the table/laptop were not captured by YOLO detection.

Risk: caution

Pilot suggested action: HOVER",7073.8,1012,217,0.006291,
3,object_table,caution,claude,0.5,4,38.0,safe,4,1,1,1,0,1,caution,183,"Description: The image shows an indoor environment with a laptop on a table displaying code/IDE, with shelving units visible in the background at moderate distance; the scene is dimly lit with adequate visibility at ~1m flight altitude.
Sensor note: YOLO detected a shelf at 2.53m which is consistent with the background shelving visible in the image; CLIP returned disabled/0.0 confidence which is unreliable as expected on 320×240 frames — scene is clearly an indoor office/lab environment, not ""disabled.""
Proximity: The closest object is the laptop/table surface which appears to be roughly 1.5–2m ahead and below the drone's flight path; shelving in background aligns with the 2.53m depth reading.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The scene is navigable at ~1m altitude — the table with laptop is below the flight corridor and the shelving is at safe distance (~2.53m). However, the dim lighting (brightness=126/255) and cluttered indoor environment with shelving and desk furniture warrant caution. No persons detected visually or by sensors. Recommend hovering to reassess before proceeding, and potentially ascending slightly to clear the table furniture level safely before pitching forward.",9099.3,1012,284,0.007296,
3,object_table,caution,claude,0.8,4,38.0,safe,5,1,1,1,1,1,caution,130,"Description: The scene shows an indoor environment with a laptop on a table displaying code/development software, with shelving units visible in the background at moderate distance. The flight path at approximately 1m altitude appears partially obstructed by the table/laptop structure in the foreground.

Sensor note: YOLO-World detected a shelf at 2.53m with low confidence (0.19); the laptop and table in the foreground are not detected by any sensor tier but are clearly visible and represent the most immediate obstacle. CLIP scene label is disabled/unreliable, consistent with known limitations on 320×240 frames.

Proximity: The table with the laptop appears to be the closest object, visually estimated at roughly 0.5–1m from the drone's camera position — closer than any sensor-reported detection, representing an undetected near obstacle.

Risk: caution

Pilot suggested action: HOVER",7970.5,1012,200,0.006036,
